ds,y,cantidad_pasos,log_temperatura,log_intensidad_viento_km_h,pp
2020-04-11,-4.68367392316921,4.7612284973322,1.18927971263718,0.740940966729965,0
2020-04-12,-5.0077889983009,4.65711324481127,1.22552465216514,0.757797230541324,0
2020-04-13,,5.13909791302407,1.28630673884327,0.211910800028829,1
2020-04-14,-4.73060482178213,5.15888694779934,1.29894399957175,0.999201794284195,1
2020-04-15,-4.42004087414842,5.16798156299171,1.25204353497311,0.881572531259276,0
2020-04-16,-4.02703059812465,5.19047457156065,1.1685465868621,0.113250097357722,0
2020-04-17,-4.40272733762732,5.2033593015223,1.1771756403479,0.610528026190951,0
2020-04-18,-4.48093404187521,4.87412797581644,1.16049354159916,0.856964702689255,0
2020-04-19,-4.67105034155885,4.731056650174,1.2148438480477,0.928633749034148,0
2020-04-20,-4.28082797912336,5.20422040164437,1.28490049536344,0.45205548385156,0
2020-04-21,-4.50163724508749,5.21489680756022,1.31849810773098,0.992762755198137,0
2020-04-22,-4.47897081487199,5.23532892861891,1.32101124254495,0.795937415322374,0
2020-04-23,-4.1806371401937,5.24290153468152,1.26442426205655,0.71486416289848,0
2020-04-24,-4.0253203252818,5.25758258758138,1.24879037757538,0.821131363964288,1
2020-04-25,,4.88108779695068,1.30865332634319,0.969135406354996,1
2020-04-26,-4.63801397849509,4.75513516356731,1.33184890074947,1.17212469097711,0
2020-04-27,,5.25165038538937,1.27531135454181,1.02605063702384,1
2020-04-28,,5.24835831727496,1.26284644203985,0.932572342484892,1
2020-04-29,-4.46875939243116,5.29899927155054,1.2715512056685,0.803472816836986,0
2020-04-30,-4.08722961140716,5.28495608149969,1.27174482782147,0.510413210257029,0
2020-05-01,-4.55356714682645,4.81857556447272,1.22087048607242,0.578527521316714,0
2020-05-02,-4.5103368744023,4.95889819471077,1.2097383596141,0.551237982810145,0
2020-05-03,-4.68555092916717,4.79384623891016,1.22831479186559,0.973660098666836,1
2020-05-04,,5.2912489366487,1.1759706049413,0.503834257018714,1
2020-05-05,,5.29746942532856,1.23521271117434,1.12089936384079,1
2020-05-06,-4.68421411864343,5.30957268346971,1.21063059307,0.860728703486753,0
2020-05-07,-4.23954370712969,5.32714428878434,1.15075643986031,0.680472532726077,0
2020-05-08,-4.35227769969939,5.33717363124146,1.0782755220866,0.949735199968791,0
2020-05-09,-4.46756197069816,5.0168704483241,1.14535181655846,1.06648378609767,0
2020-05-10,-4.47570274338413,4.84887236205995,1.16211614106237,0.847691425437039,0
2020-05-11,-4.14194431953791,5.32978826376028,1.21934434927437,0.910898507936228,0
2020-05-12,-4.02392033936249,5.33902190352237,1.29308619804803,0.237223762231086,0
2020-05-13,-4.19039666912567,5.34556387657866,1.24468936049289,0.636186494424167,0
2020-05-14,-3.73880003357861,5.35801674569324,1.11087017171158,-0.11573775591186,0
2020-05-15,-4.39576872499339,5.36007247797027,1.15886485708117,0.984351612951321,0
2020-05-16,-4.41674419167689,5.04966372126066,1.0565872685202,0.87879820162387,0
2020-05-17,-4.27095509861057,4.88023605392785,1.19428302657372,0.357038662477993,0
2020-05-18,-4.42648182869621,5.33568852704309,1.31113552242322,1.019531602807,0
2020-05-19,-4.30208315754419,5.30757732680913,1.30463411993281,0.833169731407499,0
2020-05-20,,5.30592932735521,1.26521102763749,0.690526258315126,1
2020-05-21,,5.29338244560625,1.28789499622113,1.14777605432655,1
2020-05-22,,5.32898271107898,1.30454438039702,1.20443620506518,1
2020-05-23,-4.28880948235276,5.00275768192805,1.1754876530073,0.852143691489522,0
2020-05-24,-4.37780425031629,4.71700440704055,1.11394335230684,0.974568364890158,0
2020-05-25,-4.99147690343082,4.84548253059181,1.09034624350567,1.17065026771849,0
2020-05-26,-3.94508642895845,5.29147763247901,1.10636090880675,0.470048811180434,0
2020-05-27,-4.28359034138368,5.29905380937117,1.1709947020363,0.877784154231059,0
2020-05-28,-4.00420411997461,5.31979288848045,1.1237155624819,0.715694665610365,0
2020-05-29,-4.1083999485702,5.25655900470071,1.19300858540282,0.561971855298881,0
2020-05-30,,4.93269187184783,1.20951501454263,0.735682796618375,0
2020-05-31,-4.7924092531694,4.76320330037077,1.18041263283832,1.1267877383083,0
2020-06-01,-4.02556704121175,5.27840373872238,1.10551018476997,0.742808927970642,0
2020-06-02,-4.00783409787884,5.28883698137161,1.0161624858249,0.672086951376785,0
2020-06-03,-3.58912773414933,5.3089547829801,0.981894077582167,0.281806248606488,0
2020-06-04,-4.02423916434501,5.31846820930305,1.00216606175651,0.544098347773245,0
2020-06-05,,5.32729148577064,1.07887954788898,0.844161939224379,1
2020-06-06,-4.67438351776391,4.9853096884076,1.0769133845918,1.03634090959727,1
2020-06-07,,4.81354763133619,1.11394335230684,0.350997947728702,1
2020-06-08,,5.29805796110038,1.20059973094934,0.373585516237064,1
2020-06-09,-3.74612238435833,5.31843065952435,1.1846914308176,0.105040000559137,0
2020-06-10,-4.00915626903733,5.33345332031753,1.16559051544767,0.650698236002073,0
2020-06-11,-4.22211095338756,5.33718961550661,1.13764417721842,0.770120905727293,0
2020-06-12,-3.78419965912117,5.36082431959303,1.15419565742627,0.532564490279181,0
2020-06-13,-4.45181261335435,5.03138018369017,1.11713313930597,1.08641005395817,0
2020-06-14,-4.23725058828778,4.77461914064536,1.18787308960379,0.648498541472303,0
2020-06-15,-4.43636388402205,4.91593248222924,0.976770159281525,0.997915328750254,0
2020-06-16,-4.24774099821701,5.3408583808803,0.901730691729219,0.955972432623903,0
2020-06-17,-4.63218638105699,5.33923473691331,1.09878788996175,1.16017215891116,1
2020-06-18,-4.30411666139858,5.33820740011805,1.26609443857315,0.637256842801922,1
2020-06-19,-4.24012830250171,5.35340454256223,1.34291591708409,0.21344417462922,1
2020-06-20,-4.46882823501149,4.99176196566836,1.20207944100739,0.701198728564509,1
2020-06-21,-4.37233289704273,4.83948433234293,1.12602311790052,0.662366965251668,1
2020-06-22,-4.43661815691817,5.31088015681202,1.11658007398844,0.821113168148597,1
2020-06-23,,5.32144721913147,1.14625727075787,0.7261778938911,1
2020-06-24,,5.34502066154212,1.10479997286697,0.993726962242982,1
2020-06-25,-4.36579649353114,5.36774903119261,1.13711664058277,0.941830122747582,0
2020-06-26,-4.11349296058407,5.37573675213585,1.11129052452572,0.534086449823794,0
2020-06-27,-3.99356415559379,5.039711479326,0.983024562772088,0.543897328716225,0
2020-06-28,-3.72761008865193,4.85600345399722,0.934498451243568,0.419222826773059,0
2020-06-29,-4.57043429145869,5.33709969636168,0.99251669917399,1.08543306855779,1
2020-06-30,,5.34999395931801,0.986958246823075,1.04101534498445,1
2020-07-01,-4.17621186470706,5.21438282758595,1.06539296156199,1.02624012628214,0
2020-07-02,-4.08502164706065,5.25709993004972,1.04237859813988,0.644111517475107,0
2020-07-03,-4.19201741501338,5.28733136272058,0.894869656745253,0.975390118296605,0
2020-07-04,-3.87519732558098,4.9517502424311,0.898084966379668,0.788442986877444,0
2020-07-05,-4.32820860697665,4.78702809028834,1.01336396155798,0.755919290332052,1
2020-07-06,-4.11692972250116,5.28629251172204,1.07188200730613,0.530742759397144,0
2020-07-07,-4.47964169541214,5.31218793853507,1.03140846425162,0.967764992156105,0
2020-07-08,-3.68732282417306,5.33949715410917,0.874578445685604,0.607297230785247,0
2020-07-09,-4.30837232468646,4.92502831476313,0.876025291494317,0.740276758817323,0
2020-07-10,,4.96689229586714,0.939727198268703,1.09803590560166,0
2020-07-11,-3.95641135847096,4.97022596371976,1.01037063683883,0.650687595788139,0
2020-07-12,-4.35421619433002,4.82534821042491,1.04727486738418,0.805551272584808,0
2020-07-13,-4.34380569061034,5.30775482597818,0.992148340812717,1.04602572512007,1
2020-07-14,-3.97495398282873,5.31139356500052,1.01755501441484,0.662460283277873,0
2020-07-15,-4.01083809686169,5.32512552621693,0.973704989208757,0.624235545110562,0
2020-07-16,-4.10432067251158,5.32599361677961,0.825804635051738,0.67540898875586,1
2020-07-17,-4.43766281027091,5.35430056234536,0.958643504540717,0.992556848050064,0
2020-07-18,-4.05241997519277,5.04147164061375,1.0418859214201,0.55919500264427,1
2020-07-19,-4.26330436277883,4.88617475972973,1.07948273476636,0.419774535237017,0
2020-07-20,-3.705758502206,5.33030214126266,1.16780945319393,0.296166832796,0
2020-07-21,,5.33716364077699,1.24272772749988,0.610560981678519,1
2020-07-22,,5.35485723947412,1.23151206629574,0.38882289255938,1
2020-07-23,,5.35452331882979,1.17062836335418,0.684383988244762,1
2020-07-24,-4.27811074080036,5.37439453595815,1.15609463063943,0.951085718707578,1
2020-07-25,-4.30470792754725,5.08032699462648,1.10366121251107,0.72033668121694,0
2020-07-26,-4.51966368152773,4.89812157554111,0.933023049983118,0.943586131824024,0
2020-07-27,-3.89947398862333,5.34267134191569,0.930057124920842,0.903272695699355,0
2020-07-28,-4.16925428291609,5.36332987888716,1.08975796778835,0.857086100734492,0
2020-07-29,-3.76229729263593,5.36870331030579,1.03676193089143,0.409189663212299,0
2020-07-30,-4.29550280148661,5.38135699029047,0.854811917783617,0.973804515167786,0
2020-07-31,-3.73410258847911,5.39955431734206,0.901276646228476,0.654741790574206,0
2020-08-01,-4.24870189514243,5.10729817675627,1.0121339136496,0.728218484195209,0
2020-08-02,-4.12418779426688,4.91624333046534,1.05467687915571,0.417538507170672,0
2020-08-03,-4.42179862142762,5.36133868492272,1.15482957153955,0.781851696325174,0
2020-08-04,-4.37647041150158,5.37164776628301,1.28461869943148,0.937480558129345,0
2020-08-05,,5.38838897734304,1.23752279365241,0.914365444449874,0
2020-08-06,,5.38220801806915,1.3070501045319,1.10165302686302,1
2020-08-07,,5.38837299480177,1.33679316532894,0.962198863518287,1
2020-08-08,-4.26924073941899,5.0961101750846,1.19416732270148,0.787828579709566,0
2020-08-09,,4.91043229113427,1.06539296156199,0.423553122138165,0
2020-08-10,-4.36737569986879,5.36953125594131,1.18017368126041,1.01218265478271,0
2020-08-11,-4.10881477800802,5.38636874686319,1.15974259994479,0.842735571198165,0
2020-08-12,-4.03421191433397,5.39411006495571,1.16989475763599,0.661940954009423,0
2020-08-13,-3.98356728986611,5.40600336738583,0.971005103627736,0.861795119857646,0
2020-08-14,-4.19730036398059,5.42869350760651,0.972742669998482,0.73324946779782,0
2020-08-15,-4.51044827170164,5.15316827497159,1.08606308007769,1.03377191726484,0
2020-08-16,-4.4289099383732,4.92372572497411,1.14236339097957,0.872396480196831,0
2020-08-17,-4.3834362592379,5.02727212109587,1.07387102901949,0.541837645669287,0
2020-08-18,-4.18591400387851,5.39630224002429,1.0782755220866,0.701429554465921,0
2020-08-19,-4.50046690859377,5.39592717371856,1.10022690546621,1.00949872972859,1
2020-08-20,-4.25800518181669,5.40883840418649,1.18575457573506,0.763764783378404,0
2020-08-21,-4.08065971987354,5.42740008560087,0.942421469980617,0.741757406897643,0
2020-08-22,-4.39958077952663,5.14444654674271,0.882002463764811,0.957997908057674,0
2020-08-23,-4.64316411431234,4.97487076980533,1.04630001965297,1.06136431827239,0
2020-08-24,-4.41001128031248,5.3883996320438,1.10791625453585,1.00349168722981,0
2020-08-25,,5.39075676259246,1.17921655804788,0.862072332661781,1
2020-08-26,,5.39647309306705,1.25957397127522,0.650936666082316,1
2020-08-27,-4.2107787562279,5.4207690821605,1.26007138798507,0.668004015974375,0
2020-08-28,-4.99990937690439,5.43795973459915,1.25396363005099,0.675334889769505,1
2020-08-29,-5.04267345476533,5.13999551206828,1.16645478335858,0.870464343369839,1
2020-08-30,-4.23406349308021,5.01060945079981,1.19785464212448,0.493968834071646,0
2020-08-31,,5.39464951993668,1.13948552544825,0.491188323611994,0
2020-09-01,,5.40503030151222,0.94571471405986,1.06905489162639,1
2020-09-02,,5.38556874035459,0.998731456901831,1.21589407574774,1
2020-09-03,,5.41895886541821,0.966141732739033,0.68822047260712,1
2020-09-04,-4.00629202392336,5.45376463878035,1.02530586526477,0.602814818317564,0
2020-09-05,-4.46210642670558,5.19493594395707,1.01703333929878,1.03416050217975,0
2020-09-06,-4.39003856045424,5.03486498845705,1.12002523311403,1.02475483193748,0
2020-09-07,-4.30270866866823,5.3972150006513,1.09210630460524,0.880920175320736,0
2020-09-08,-4.51390475949224,5.41112958573013,1.06226852735284,1.06786238265994,0
2020-09-09,,5.42025123240401,1.07509052994547,0.315078856977776,0
2020-09-10,-4.2492248120336,5.43978254777289,1.19173039336286,0.65714199303972,0
2020-09-11,-4.27427016956273,5.46069041385608,1.22895613259041,0.77698945981776,0
2020-09-12,-4.39718062510449,5.20709014877207,1.20468510242584,0.687200967363991,0
2020-09-13,-4.32421383086378,5.06665757731273,1.22097929090373,-0.0298850827633632,0
2020-09-14,-3.95444499848062,5.4067887641574,1.10904392665766,0.527042382494136,0
2020-09-15,-4.1412596548643,5.42359644568397,1.19439869962858,0.913375659787367,0
2020-09-16,-3.94192929591176,5.43595260771723,1.11115045212267,0.549897019715343,0
2020-09-17,-3.98122659127275,5.44935650192542,1.11240948033159,0.895005795674827,0
2020-09-18,-4.12973544832004,5.47008987097277,1.15088430515842,0.657283094333088,0
2020-09-19,-4.54858273495046,5.22761936420394,1.26403034413212,0.865105721584174,0
2020-09-20,-4.46675118656364,5.0870783137777,1.26629050832001,0.630586988289389,0
2020-09-21,-3.9327922362325,5.40879435465642,1.10451556258705,0.457662576800836,0
2020-09-22,-4.20944753062562,5.43563576539221,1.14053422980788,0.842435643900471,0
2020-09-23,-4.05745901691149,5.45260361308376,1.07478597559786,0.7256269643188,0
2020-09-24,-4.26942753070853,5.46209688253187,1.15228834438306,0.86591482510103,0
2020-09-25,,5.46613180944743,1.2529541119723,0.943150469885216,1
2020-09-26,-4.38035384758495,5.16213109070117,1.24283119253478,0.85322891596589,1
2020-09-27,,5.03859632079311,1.2340530456471,0.859633292239195,1
2020-09-28,-4.33043004010327,5.40008187026079,1.22991637136439,0.813904231780816,0
2020-09-29,-4.39692244290625,5.43605286642961,1.18516426100247,1.10579445930789,0
2020-09-30,-4.27903433465105,5.44274465493759,1.19785464212448,0.890369372055307,0
2020-10-01,-4.03038907167917,5.44530523106876,1.27029055316676,0.997955991728267,0
2020-10-02,-4.43598216015589,5.4854829248184,1.32118402730231,1.19416030889705,0
2020-10-03,-4.54903866244328,5.22638850570826,1.24448328956047,1.10453143397999,0
2020-10-04,,5.05005091379903,1.09195990498076,1.17948023295964,1
2020-10-05,-4.34135714174196,5.42933877693862,0.977342478031476,0.839384317981314,1
2020-10-06,-3.92500260739485,5.44625437976268,1.11422165701479,0.51501335157454,0
2020-10-07,-4.20647049079054,5.46675643859426,1.14741865915973,0.49117940356134,0
2020-10-08,-4.01278484147769,5.47966742783883,1.18148629094239,0.768362225640787,0
2020-10-09,-4.46076543990388,5.51161468345353,1.27789559379479,0.768032699250324,0
2020-10-10,-4.51436602189386,5.2906466464777,1.23034246360549,0.886672630883243,0
2020-10-11,-4.59264171365527,5.0826058726979,1.26126286879249,0.799976466402418,1
2020-10-12,-4.52865736594456,5.17206264582066,1.21989001397979,0.854704050745997,0
2020-10-13,-3.88910166917221,5.46807544197333,1.23289027525531,0.788648877656266,0
2020-10-14,-4.11040132028359,5.4786689250693,1.22777961683557,0.255845400196068,0
2020-10-15,-4.14339187316106,5.49274921732091,1.26931832423621,0.847915635218175,0
2020-10-16,-4.4175372813749,5.52418963708297,1.32170196950074,0.995963598069171,0
2020-10-17,-4.22819746243877,5.29491792198897,1.22184874961636,0.979108997420978,1
2020-10-18,-4.35822356763936,5.25052490347427,1.30337607586116,0.984969893112725,0
2020-10-19,-4.48765824263487,5.44897052548913,1.32368171192094,0.980416630823367,1
2020-10-20,-4.65947594436394,5.44955553167703,1.41636309149882,1.15840731481869,1
2020-10-21,,5.47692577821729,1.3651758796084,1.12945112840586,1
2020-10-22,,5.46805770420476,1.1392229532021,0.95523861241761,1
2020-10-23,-4.45264976099411,5.5173239233476,1.16879202031418,0.751655271411356,1
2020-10-24,-4.23895140189724,5.29574078302094,1.19009814372427,0.806160500105707,0
2020-10-25,,5.03933082183577,1.2931783364767,0.571800343654317,1
2020-10-26,-4.68588310229682,5.46999864221875,1.31042777000436,0.916716381784773,0
2020-10-27,-4.14766735115109,5.49286092145021,1.31095869242,0.753676602642579,0
2020-10-28,,5.4891157775948,1.26638851000877,0.901022201917922,1
2020-10-29,-4.68955986175186,5.48854225613592,1.2394037640312,1.06026610290727,0
2020-10-30,-4.03385961620216,5.53394609707157,1.18869417327127,0.676280440007717,0
2020-10-31,-4.11795072952782,5.3398507688332,1.15760785336167,0.72794036550565,0
2020-11-01,-4.52942598671934,5.22427142303067,1.15241575951729,0.841357984544209,0
2020-11-02,-4.21908852018886,5.47715454935366,1.23510741489987,0.816274562495708,0
2020-11-03,-4.37381746940943,5.49751983204784,1.29446622616159,1.04949953380881,0
2020-11-04,-4.51861491277446,5.50761437999468,1.29812500502057,1.1649868557525,0
2020-11-05,-4.36382338446062,5.52744557656561,1.29703060423505,1.12759796229135,0
2020-11-06,-4.32729141889222,5.54730078294534,1.29299404006744,0.938723321307309,0
2020-11-07,-4.36496327851914,5.36662838129297,1.29867117295913,0.82783120359188,0
2020-11-08,-4.48966667674376,5.26157449710984,1.32667715327001,0.963603883915979,0
2020-11-09,,5.49397360027467,1.34846712513931,0.849451839143945,0
2020-11-10,-4.3452440631017,5.51114777849477,1.33862247659226,0.983323861630673,0
2020-11-11,-4.57991334424652,5.52803951667718,1.3022948442274,1.01912105900008,0
2020-11-12,-4.18560380612526,5.53509021967294,1.32075193644794,0.89361648825007,0
2020-11-13,-3.96356341073681,5.56815359687677,1.32582341900274,0.900261565896096,0
2020-11-14,,5.36138026138367,1.3250536206058,0.042386608290523,1
2020-11-15,-4.73322640729294,5.26478241712488,1.34765520775588,0.965096840386409,0
2020-11-16,-4.13858250935233,5.49731259883946,1.34659744081336,0.535599767070629,0
2020-11-17,-4.29976009319445,5.51654330614266,1.3192796035606,0.816914015406324,0
2020-11-18,-4.44158802834233,5.51839942896465,1.31797632815452,0.405969581704184,1
2020-11-19,-4.45628137942423,5.53890284852235,1.36867419829791,0.846707573925609,0
2020-11-20,-4.40413035867872,5.5691221565701,1.3411871338099,1.04138576421293,0
2020-11-21,-4.36705792226595,5.38782212569711,1.29766933979998,0.850098635673281,0
2020-11-22,-4.54985582394351,5.27118618685031,1.32135674334432,0.917648120233476,0
2020-11-23,-4.46988491936135,5.26996568196823,1.35658351321276,1.01738570293909,0
2020-11-24,-4.32371523342339,5.52085936559772,1.38036201223279,1.03122225609581,1
2020-11-25,-4.50811055138934,5.52362292236719,1.4050473916461,0.223762280088554,1
2020-11-26,-4.42974935724634,5.53465803979487,1.41587718696906,1.02362647581097,0
2020-11-27,-4.58653136298256,5.56894408492313,1.36117675076766,0.941527878628995,0
2020-11-28,,5.34984649814891,1.33537431018159,0.916982087179448,1
2020-11-29,-4.44328027760489,5.26076760978448,1.37114485801379,0.842218774816707,0
2020-11-30,-4.17390503863626,5.52198491665453,1.35833149921718,0.857603825508299,0
2020-12-01,-4.36880212352008,5.53973582547859,1.39233049092934,0.881599209586693,0
